Perioden	Regio's	Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/Jonger dan 5 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/5 tot 10 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/10 tot 15 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/15 tot 20 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/20 tot 25 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/25 tot 45 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/45 tot 65 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/65 tot 80 jaar (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen/80 jaar of ouder (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/Jonger dan 5 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/5 tot 10 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/10 tot 15 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/15 tot 20 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/20 tot 25 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/25 tot 45 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/45 tot 65 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/65 tot 80 jaar (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Leeftijdsgroepen. relatief/80 jaar of ouder (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Totale druk (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Groene druk (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Leeftijd/Demografische druk/Grijze druk (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Ongehuwd (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Gehuwd (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Gescheiden (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Totale bevolking/Verweduwd (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Nederlandse achtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Totaal met migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Westerse migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen. Aruba (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Nederlandse achtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Totaal met migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Westerse migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Totaal niet-westerse migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Marokko (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/(voormalige) Nederlandse Antillen. Aruba (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Suriname (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Turkije (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Migratieachtergrond/Migratieachtergrond. relatief/Met migratieachtergrond/Niet-westerse migratieachtergrond/Overig niet-westerse migratieachtergrond (%)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Zeer sterk stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Sterk stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Matig stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Weinig stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Stedelijkheidsklasse/Niet stedelijk (aantal)	Bevolking/Bevolkingssamenstelling op 1 januari/Bevolkingsdichtheid (aantal inwoners per km²)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorte (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorte. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Sterfte (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Sterfte. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorteoverschot (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Geboorteoverschot. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Nieuwvormingen (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Ziekten van hart en vaatstelsel (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Ziekten van ademhalingsstelsel (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Uitwendige doodsoorzaken (aantal)	Bevolking/Bevolkingsontwikkeling/Geboorte en sterfte/Doodsoorzaken/Overige doodsoorzaken (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Vestiging uit andere gemeente (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Vertrek naar andere gemeente (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Binnenlands migratiesaldo (aantal)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Binnenlands migratiesaldo. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Verhuizingen/Verhuismobiliteit. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Immigratie (aantal)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Emigratie (aantal)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo (aantal)	Bevolking/Bevolkingsontwikkeling/Immigratie en emigratie/Migratiesaldo. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Inwoners op 31 december (aantal)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Bevolkingsgroei (aantal)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Bevolkingsgroei. relatief (per 1 000 inwoners)	Bevolking/Bevolkingsontwikkeling/Bevolkingsgroei/Gemiddeld aantal inwoners (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Totaal aantal particuliere huishoudens (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Eenpersoonshuishoudens (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Huishoudens zonder kinderen (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens/Huishoudens met kinderen (aantal)	Bevolking/Particuliere huishoudens/Particuliere huishoudens. relatief/Eenpersoonshuishoudens (%)	Bevolking/Particuliere huishoudens/Particuliere huishoudens. relatief/Huishoudens zonder kinderen (%)	Bevolking/Particuliere huishoudens/Particuliere huishoudens. relatief/Huishoudens met kinderen (%)	Sociale zekerheid/Uitkeringsontvangers. totaal/Uitkeringsontvangers. totaal (aantal)	Sociale zekerheid/Uitkeringsontvangers. totaal/Tot de AOW- leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers. totaal/Vanaf de AOW- leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Werkloosheid (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Bijstand en bijstandsgerelateerd/Bijstand(gerelateerd) tot AOW-leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Bijstand en bijstandsgerelateerd/Bijstand(gerelateerd) vanaf AOW-leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Bijstand en bijstandsgerelateerd/Bijstand tot de AOW-leeftijd (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/Arbeidsongeschiktheid. totaal (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/WAO-uitkering (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/WIA-uitkering: WGA-regeling (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/Arbeidsongeschiktheid/Wajong-uitkering (aantal)	Sociale zekerheid/Uitkeringsontvangers per soort uitkering/AOW (aantal)
2009	Niedorp	12136	6160	5976	750	854	840	782	578	3121	3690	1217	304	6.2	7	6.9	6.4	4.8	25.7	30.4	10	2.5	64.2	43.7	20.6	5537	5560	552	487	9692	31.9	57.4	5.7	5	11336	800	558	242	15	24	20	6	177	93.4	6.6	4.6	2	0.1	0.2	0.2	0	1.5	0	0	0	2220	9920	197	134	11	80	6.6	54	4.4	27	21	10	4	18	394	433	-39	-3.2	60.8	40	58	-18	-1.5	12137	1	0.1	12136.5	4806	1165	1681	1960	24.2	35	40.8	750	740	10	110	90	0	80	560	400	50	70	
2010	Niedorp	12137	6162	5975	712	870	834	767	592	2980	3780	1272	330	5.9	7.2	6.9	6.3	4.9	24.6	31.1	10.5	2.7	65.1	43.3	21.8	5449	5562	619	507	9721	31.2	57.2	6.4	5.2	11327	810	561	249	18	27	20	6	178	93.3	6.7	4.6	2.1	0.1	0.2	0.2	0	1.5	0	0	0	2200	9940	197	128	10.5	74	6.1	54	4.4	30	19	8	6	11	438	426	12	1	64.9	39	20	19	1.6	12222	85	7	12179.5	4818	1174	1659	1985	24.4	34.4	41.2	730	730	0	120	90	0	80	540	360	60	70	
2016	Niedorp																																																																																																				
2017	Niedorp																																																																																																				
2018	Niedorp																																																																																																				
2007	Nieuwegein	61365	30419	30946	3508	3559	3321	3769	3741	17687	18837	5464	1479	5.7	5.8	5.4	6.1	6.1	28.8	30.7	8.9	2.4	52.4	35.2	17.2	27930	26327	4560	2548	50977	34.4	51.6	8.9	5	48111	13254	5919	7335	1488	599	2403	511	2334	78.4	21.6	9.6	12	2.4	1	3.9	0.8	3.8	7030	32460	16450	5100	320	2584	620	10.1	369	6	251	4.1	143	100	25	10	91	3069	3606	-537	-8.8	97.7	311	302	9	0.1	61087	-278	-4.5	61226	26868	8741	8110	10017	32.5	30.2	37.3	5010	4890	110	680	1040	100	970	3300	2540	140	530	
2008	Nieuwegein	61087	30271	30816	3331	3629	3257	3681	3708	17368	18960	5668	1485	5.5	5.9	5.3	6	6.1	28.4	31	9.3	2.4	52.6	34.7	17.9	27904	26059	4609	2515	50870	34.8	51.2	9.1	4.9	47713	13374	5902	7472	1589	588	2393	518	2384	78.1	21.9	9.7	12.2	2.6	1	3.9	0.8	3.9	6990	32110	17170	4480	340	2572	655	10.7	357	5.8	298	4.9	145	93	22	15	82	2923	3281	-358	-5.9	90.1	311	339	-28	-0.5	61007	-80	-1.3	61047	26877	8772	8213	9892	32.6	30.6	36.8	4800	4670	130	570	970	120	890	3230	2380	210	540	
2009	Nieuwegein	61007	30281	30726	3260	3622	3262	3663	3708	17134	18873	5934	1551	5.3	5.9	5.3	6	6.1	28.1	30.9	9.7	2.5	53.6	34.8	18.8	27896	25973	4626	2512	50863	34.9	51.1	9.1	4.9	47316	13691	5956	7735	1682	578	2375	531	2569	77.6	22.4	9.8	12.7	2.8	0.9	3.9	0.9	4.2	7020	32060	17090	4520	320	2577	697	11.4	350	5.7	347	5.7	126	94	39	24	67	2297	2882	-585	-9.6	74	298	191	107	1.8	60896	-111	-1.8	60951.5	26982	8933	8207	9842	33.1	30.4	36.5	5200	5070	130	1010	970	120	880	3210	2250	300	550	
2010	Nieuwegein	60896	30203	30693	3232	3589	3301	3578	3584	16834	18933	6280	1565	5.3	5.9	5.4	5.9	5.9	27.6	31.1	10.3	2.6	54.8	34.8	19.9	27502	25963	4886	2545	50774	34.2	51.1	9.6	5	46949	13947	5983	7964	1744	587	2366	572	2695	77.1	22.9	9.8	13.1	2.9	1	3.9	0.9	4.4	7060	33390	15640	4490	330	2573	708	11.6	376	6.2	332	5.4	166	83	22	24	81	2265	2605	-340	-5.6	70.1	299	232	67	1.1	60947	51	0.8	60921.5	27036	9004	8225	9807	33.3	30.4	36.3	5190	5060	130	950	1020	130	910	3180	2110	360	580	
2016	Nieuwegein	61749	30733	31016	3264	3269	3412	3395	3363	15690	18281	9179	1896	5.3	5.3	5.5	5.5	5.4	25.4	29.6	14.9	3.1	65.4	35.7	29.7	28292	25393	5340	2724	51804	35.4	49	10.3	5.3	46078	15671	6232	9439	2263	599	2328	693	3556	74.6	25.4	10.1	15.3	3.7	1	3.8	1.1	5.8	12880	33710	11260	3450	450	2620	636	10.3	379	6.1	257	4.2	131	96	31	23	98	3062	3321	-259	-4.2	92.2	384	260	124	2	61868	119	1.9	61808.5	28064	9875	8487	9702	35.2	30.2	34.6	16970	5850	11120	1380	1550	150	1410	3010	1200	800	660	11100
2017	Nieuwegein	61868	30763	31105	3253	3245	3317	3452	3226	15625	18139	9619	1992	5.3	5.2	5.4	5.6	5.2	25.3	29.3	15.5	3.2	67.3	35.9	31.4	28357	25414	5365	2732	52053	35.6	48.8	10.3	5.2	45905	15963	6268	9695	2360	575	2337	746	3677	74.2	25.8	10.1	15.7	3.8	0.9	3.8	1.2	5.9	12900	33700	11680	3110	480	2625																									28276	10058	8549	9669	35.6	30.2	34.2												
2018	Nieuwegein	62448																																																																																																			
2007	Nieuwerkerk aan den IJssel	21933	10896	11037	1344	1504	1537	1678	1155	5871	6429	1873	542	6.1	6.9	7	7.7	5.3	26.8	29.3	8.5	2.5	63	45.1	17.9	9533	10296	1240	864	17548	29.3	58.7	7.1	4.9	19165	2768	1411	1357	322	143	360	27	505	87.4	12.6	6.4	6.2	1.5	0.7	1.6	0.1	2.3	0	8560	9060	3430	880	1269	236	10.8	103	4.7	133	6.1	37	30	10	2	24	678	1012	-334	-15.3	71.6	68	62	6	0.3	21741	-192	-8.8	21837	8587	2092	2602	3893	24.4	30.3	45.3	1090	1070	20	200	240	20	230	660	480	20	130	
2008	Nieuwerkerk aan den IJssel	21741	10817	10924	1270	1499	1516	1596	1193	5702	6461	1955	549	5.8	6.9	7	7.3	5.5	26.2	29.7	9	2.5	62.8	44	18.7	9431	10204	1227	879	17456	29.5	58.5	7	5	18928	2813	1410	1403	331	139	352	29	552	87.1	12.9	6.5	6.5	1.5	0.6	1.6	0.1	2.5	0	8500	10510	1950	790	1258	234	10.8	129	5.9	105	4.8	52	39	9	4	25	681	901	-220	-10.1	79.4	79	56	23	1.1	21651	-90	-4.1	21696	8535	2102	2554	3879	24.6	29.9	45.4	1020	990	20	190	200	20	190	640	440	30	140	
2009	Nieuwerkerk aan den IJssel	21651	10754	10897	1239	1497	1497	1577	1165	5507	6568	2013	588	5.7	6.9	6.9	7.3	5.4	25.4	30.3	9.3	2.7	63.5	43.9	19.6	9365	10164	1238	884	17418	29.5	58.4	7.1	5.1	18794	2857	1396	1461	330	143	366	28	594	86.8	13.2	6.4	6.7	1.5	0.7	1.7	0.1	2.7	0	10920	8060	1900	780	1252	214	9.9	90	4.2	124	5.7	40	18	5	3	24	652	804	-152	-7	69.4	65	73	-8	-0.4	21604	-47	-2.2	21627.5	8605	2169	2636	3800	25.2	30.6	44.2	1160	1130	30	280	240	30	230	630	410	50	140	
2010	Nieuwerkerk aan den IJssel																																																																																																				
2016	Nieuwerkerk aan den IJssel																																																																																																				
2017	Nieuwerkerk aan den IJssel																																																																																																				
2018	Nieuwerkerk aan den IJssel																																																																																																				
2007	Nieuw-Ginneken																																																																																																				
2008	Nieuw-Ginneken																																																																																																				
2009	Nieuw-Ginneken																																																																																																				
2010	Nieuw-Ginneken																																																																																																				
2016	Nieuw-Ginneken																																																																																																				
2017	Nieuw-Ginneken																																																																																																				
2018	Nieuw-Ginneken																																																																																																				
2007	Nieuwkoop	26987	13667	13320	1530	1789	1878	1856	1436	7085	8052	2706	655	5.7	6.6	7	6.9	5.3	26.3	29.8	10	2.4	62.8	42.6	20.3	12263	12494	1087	1143	21790	32.4	57.3	5	5.2	24921	2066	1290	776	250	52	107	13	354	92.3	7.7	4.8	2.9	0.9	0.2	0.4	0	1.3	0	0	0	10950	16040	340	264	9.8	172	6.4	92	3.4	60	50	14	9	39	594	902	-308	-11.5	58.1	90	104	-14	-0.5	26777	-210	-7.8	26882	10020	2275	3267	4478	22.7	32.6	44.7	1440	1420	20	170	130	10	120	1160	580	30	490	
2008	Nieuwkoop	26777	13542	13235	1463	1782	1827	1868	1384	6824	8163	2789	677	5.5	6.7	6.8	7	5.2	25.5	30.5	10.4	2.5	63.6	42.4	21.2	12137	12395	1087	1158	21705	32.6	57.1	5	5.3	24701	2076	1295	781	250	48	107	11	365	92.2	7.8	4.8	2.9	0.9	0.2	0.4	0	1.4	0	0	0	10850	15930	337	271	10.1	154	5.8	117	4.4	53	38	20	9	34	615	782	-167	-6.2	58.2	123	104	19	0.7	26757	-20	-0.7	26767	10060	2337	3307	4416	23.2	32.9	43.9	1380	1360	20	130	130	10	120	1130	530	50	490	
2009	Nieuwkoop	26757	13525	13232	1420	1783	1776	1867	1427	6604	8260	2899	721	5.3	6.7	6.6	7	5.3	24.7	30.9	10.8	2.7	64.2	42	22.2	12091	12398	1106	1162	21778	32.7	56.9	5.1	5.3	24663	2094	1302	792	254	47	105	15	371	92.2	7.8	4.9	3	0.9	0.2	0.4	0.1	1.4	0	0	0	10800	15960	337	279	10.4	160	6	119	4.4	71	40	17	1	31	662	646	16	0.6	58.7	99	72	27	1	26929	172	6.4	26843	10122	2393	3329	4400	23.6	32.9	43.5	1500	1480	20	230	160	20	140	1110	490	60	500	
2010	Nieuwkoop	26929	13638	13291	1456	1667	1798	1904	1454	6511	8314	3051	774	5.4	6.2	6.7	7.1	5.4	24.2	30.9	11.3	2.9	65.4	41.9	23.5	12123	12392	1229	1185	22008	32.7	56.3	5.6	5.4	24765	2164	1329	835	260	53	113	13	396	92	8	4.9	3.1	1	0.2	0.4	0	1.5	0	0	0	10810	16120	339	248	9.2	176	6.5	72	2.7	67	50	15	9	35	643	696	-53	-2	55.2	91	49	42	1.6	26988	59	2.2	26958.5	10305	2514	3384	4407	24.4	32.8	42.8	1550	1530	20	260	170	20	150	1120	460	80	530	
2016	Nieuwkoop	27433	13930	13503	1300	1493	1668	1753	1589	5806	8609	4188	1027	4.7	5.4	6.1	6.4	5.8	21.2	31.4	15.3	3.7	71.4	38.8	32.6	12367	12328	1497	1241	22972	34.4	53.7	6.5	5.4	24918	2515	1518	997	277	53	120	19	528	90.8	9.2	5.5	3.6	1	0.2	0.4	0.1	1.9	0	0	1400	10820	15210	350	267	9.6	222	8	45	1.6	74	60	14	10	64	1254	903	351	12.7	82	166	80	86	3.1	27914	481	17.5	27673.5	11040	2933	3721	4386	26.6	33.7	39.7	7000	1770	5230	420	320	20	300	1050	270	160	540	5220
2017	Nieuwkoop	27914	14160	13754	1343	1490	1649	1778	1600	5982	8674	4295	1103	4.8	5.3	5.9	6.4	5.7	21.4	31.1	15.4	4	71.7	38.5	33.2	12634	12469	1534	1277	23432	34.8	53.2	6.5	5.4	25158	2756	1639	1117	270	63	135	20	629	90.1	9.9	5.9	4	1	0.2	0.5	0.1	2.3	0	0	1630	11100	15190	357																									11281	3006	3878	4397	26.6	34.4	39												
2018	Nieuwkoop	28267																																																																																																			
2007	Nieuw-Lekkerland	9444	4830	4614	740	809	786	748	598	2444	2276	835	208	7.8	8.6	8.3	7.9	6.3	25.9	24.1	8.8	2.2	77.6	58	19.6	4305	4481	277	381	7109	27.7	63	3.9	5.4	8888	556	375	181	27	19	19	7	109	94.1	5.9	4	1.9	0.3	0.2	0.2	0.1	1.2	0	0	2580	6050	820	906	145	15.3	33	3.5	112	11.8	13	13	5	0	2	243	297	-54	-5.7	67.8	20	20	0	0	9503	59	6.2	9473.5	3282	698	1029	1555	21.3	31.4	47.4	340	340	0	40	70	0	60	230	180	10	40	
2008	Nieuw-Lekkerland	9503	4852	4651	730	807	793	773	609	2375	2342	843	231	7.7	8.5	8.3	8.1	6.4	25	24.6	8.9	2.4	78.4	58.3	20.2	4295	4542	277	389	7173	27.4	63.3	3.9	5.4	8948	555	371	184	26	21	24	8	105	94.2	5.8	3.9	1.9	0.3	0.2	0.3	0.1	1.1	0	0	2620	6100	790	912	138	14.5	42	4.4	96	10.1	13	14	2	3	10	258	336	-78	-8.2	67	17	13	4	0.4	9525	22	2.3	9514	3317	727	1034	1556	21.9	31.2	46.9	330	330	0	30	70	0	60	230	170	10	50	
2009	Nieuw-Lekkerland	9525	4868	4657	723	773	811	768	654	2328	2356	872	240	7.6	8.1	8.5	8.1	6.9	24.4	24.7	9.2	2.5	78.4	57.6	20.8	4310	4539	293	383	7218	27.8	62.9	4.1	5.3	8965	560	381	179	24	19	21	9	106	94.1	5.9	4	1.9	0.3	0.2	0.2	0.1	1.1	0	0	2640	6100	780	916	126	13.2	51	5.4	75	7.9	22	17	2	0	10	192	265	-73	-7.7	51.3	16	14	2	0.2	9530	5	0.5	9527.5	3343	743	1047	1553	22.2	31.3	46.5	380	370	0	60	80	0	70	240	160	20	60	
2010	Nieuw-Lekkerland	9530	4867	4663	676	792	815	768	675	2281	2372	895	256	7.1	8.3	8.6	8.1	7.1	23.9	24.9	9.4	2.7	78.9	57.3	21.6	4290	4504	347	389	7247	27.7	62.1	4.8	5.4	8974	556	369	187	23	17	21	9	117	94.2	5.8	3.9	2	0.2	0.2	0.2	0.1	1.2	0	0	2650	6080	800	916	133	13.9	62	6.5	71	7.4	28	16	6	2	10	181	243	-62	-6.5	58.1	21	19	2	0.2	9541	11	1.2	9535.5	3350	749	1038	1563	22.4	31	46.7	380	380	0	60	80	0	70	240	150	20	60	
2016	Nieuw-Lekkerland																																																																																																				
2017	Nieuw-Lekkerland																																																																																																				
2018	Nieuw-Lekkerland																																																																																																				
2007	Nieuwleusen																																																																																																				
2008	Nieuwleusen																																																																																																				
2009	Nieuwleusen																																																																																																				
2010	Nieuwleusen																																																																																																				
2016	Nieuwleusen																																																																																																				
2017	Nieuwleusen																																																																																																				
2018	Nieuwleusen																																																																																																				
2007	Nieuw-Vossemeer																																																																																																				
2008	Nieuw-Vossemeer																																																																																																				
2009	Nieuw-Vossemeer																																																																																																				
2010	Nieuw-Vossemeer																																																																																																				
2016	Nieuw-Vossemeer																																																																																																				
2017	Nieuw-Vossemeer																																																																																																				
2018	Nieuw-Vossemeer																																																																																																				
2007	Nijefurd	10886	5419	5467	644	688	659	593	489	2661	3184	1527	441	5.9	6.3	6.1	5.4	4.5	24.4	29.2	14	4.1	71.9	40.8	31.1	4648	5070	503	665	8895	29.9	57	5.7	7.5	10294	592	485	107	5	9	9	1	83	94.6	5.4	4.5	1	0	0.1	0.1	0	0.8	0	0	0	2410	8470	113	135	12.3	100	9.1	35	3.2	42	28	3	3	24	504	375	129	11.8	85.3	26	33	-7	-0.6	11040	154	14.1	10963	4642	1439	1634	1569	31	35.2	33.8	730	710	10	150	140	10	120	460	310	10	100	
2008	Nijefurd	11040	5489	5551	664	687	698	608	457	2662	3193	1581	490	6	6.2	6.3	5.5	4.1	24.1	28.9	14.3	4.4	74.9	42.1	32.8	4739	5092	508	701	8991	29.9	56.6	5.7	7.8	10434	606	491	115	2	12	14	1	86	94.5	5.5	4.4	1	0	0.1	0.1	0	0.8	0	0	0	2380	8660	114	108	9.8	129	11.7	-21	-1.9	44	49	11	3	22	359	411	-52	-4.7	75.4	24	37	-13	-1.2	10955	-85	-7.7	10997.5	4688	1460	1632	1596	31.1	34.8	34	700	690	10	140	120	10	110	440	290	10	100	
